Si_RoughTEOS_omega.dat
2025/08/21 12:29:03 - 12:38:53
É∆ : 34.8634 deg
2É∆ : 69.5822 deg
É‘ : 90.1731 deg
É” : 0.0000 deg
Sz : 11.606 mm
Rx : 0.1609 deg
Ry : 0.2883 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : É∆
Start: 34.7634 deg, End: 34.9634 deg
Step: 0.0010 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   34.8734,        169281,       4840.3864,     5.39842E+1
   34.8744,        134788,       4842.2986,     5.39842E+1
   34.8754,        108227,       4841.7778,     5.39842E+1
   34.8764,         87948,       4842.8302,     5.39842E+1
   34.8774,         71826,       4844.9615,     5.39842E+1
   34.8784,         60120,       4842.7225,     5.39842E+1
   34.8794,         49856,       4841.7049,     5.39842E+1
   34.8804,         41860,       4841.6167,     5.39842E+1
   34.8814,         36182,       4844.3083,     5.39842E+1
   34.8824,         30786,       4840.3318,     5.39842E+1
   34.8834,         27056,       4841.2030,     5.39842E+1
   34.8844,       1195553,       4836.5424,     1.00000E+0
   34.8854,       1047726,       4836.0680,     1.00000E+0
   34.8864,        917495,       4837.0231,     1.00000E+0
   34.8874,        806264,       4835.7028,     1.00000E+0
   34.8884,        711395,       4832.9470,     1.00000E+0
   34.8894,        630545,       4832.2825,     1.00000E+0
   34.8904,        559385,       4830.0458,     1.00000E+0
   34.8914,        499830,       4829.5136,     1.00000E+0
   34.8924,        446355,       4827.2741,     1.00000E+0
   34.8934,        401289,       4826.8069,     1.00000E+0
   34.8944,        362158,       4823.8732,     1.00000E+0
   34.8954,        325251,       4824.2357,     1.00000E+0
   34.8964,        293375,       4823.0535,     1.00000E+0
   34.8974,        265748,       4819.3079,     1.00000E+0
   34.8984,        240337,       4821.9190,     1.00000E+0
   34.8994,        216990,       4821.1248,     1.00000E+0
   34.9004,        197615,       4820.7770,     1.00000E+0
   34.9014,        180754,       4819.5356,     1.00000E+0
   34.9024,        166430,       4815.5531,     1.00000E+0
   34.9034,        150812,       4817.3029,     1.00000E+0
   34.9044,        138962,       4817.8024,     1.00000E+0
   34.9054,        128643,       4815.0901,     1.00000E+0
   34.9064,        118016,       4814.8223,     1.00000E+0
   34.9074,        109305,       4812.7620,     1.00000E+0
   34.9084,        102126,       4814.0241,     1.00000E+0
   34.9094,         94030,       4810.9141,     1.00000E+0
   34.9104,         87633,       4809.8259,     1.00000E+0
   34.9114,         82050,       4812.8150,     1.00000E+0
   34.9124,         76125,       4812.3959,     1.00000E+0
   34.9134,         71037,       4815.2472,     1.00000E+0
   34.9144,         65318,       4821.1357,     1.00000E+0
   34.9154,         61373,       4824.3341,     1.00000E+0
   34.9164,         57410,       4828.4270,     1.00000E+0
   34.9174,         53589,       4831.9696,     1.00000E+0
   34.9184,         49938,       4833.4746,     1.00000E+0
   34.9194,         47252,       4833.0317,     1.00000E+0
   34.9204,         43980,       4834.6259,     1.00000E+0
   34.9214,         41509,       4834.0650,     1.00000E+0
   34.9224,         39100,       4835.5691,     1.00000E+0
   34.9234,         36486,       4834.5629,     1.00000E+0
   34.9244,         34860,       4834.1965,     1.00000E+0
   34.9254,         32299,       4833.5768,     1.00000E+0
   34.9264,         30802,       4831.7858,     1.00000E+0
   34.9274,         28932,       4831.5838,     1.00000E+0
   34.9284,         27558,       4834.1603,     1.00000E+0
   34.9294,         26029,       4832.9510,     1.00000E+0
   34.9304,         24704,       4834.9096,     1.00000E+0
   34.9314,         22847,       4833.8575,     1.00000E+0
   34.9324,         22086,       4831.9791,     1.00000E+0
   34.9334,         20912,       4831.9582,     1.00000E+0
   34.9344,         19827,       4827.7625,     1.00000E+0
   34.9354,         19203,       4830.7174,     1.00000E+0
   34.9364,         18165,       4832.2966,     1.00000E+0
   34.9374,         17292,       4836.9289,     1.00000E+0
   34.9384,         16784,       4837.6353,     1.00000E+0
   34.9394,         16050,       4837.0725,     1.00000E+0
   34.9404,         15320,       4835.3054,     1.00000E+0
   34.9414,         14545,       4836.4049,     1.00000E+0
   34.9424,         13923,       4832.7530,     1.00000E+0
   34.9434,         13338,       4832.5303,     1.00000E+0
   34.9444,         12801,       4826.0462,     1.00000E+0
   34.9454,         12291,       4825.6273,     1.00000E+0
   34.9464,         11831,       4819.1485,     1.00000E+0
   34.9474,         11176,       4812.9854,     1.00000E+0
   34.9484,         10892,       4812.4653,     1.00000E+0
   34.9494,         10374,       4808.3546,     1.00000E+0
   34.9504,          9888,       4802.9851,     1.00000E+0
   34.9514,          9496,       4800.2801,     1.00000E+0
   34.9524,          8981,       4796.9872,     1.00000E+0
   34.9534,          8766,       4793.8695,     1.00000E+0
   34.9544,          8548,       4795.0332,     1.00000E+0
   34.9554,          7918,       4793.0964,     1.00000E+0
   34.9564,          7759,       4790.1795,     1.00000E+0
   34.9574,          7443,       4788.7011,     1.00000E+0
   34.9584,          7066,       4786.4147,     1.00000E+0
   34.9594,          6696,       4781.4968,     1.00000E+0
   34.9604,          6419,       4779.1153,     1.00000E+0
   34.9614,          6393,       4778.8470,     1.00000E+0
   34.9624,          6070,       4778.5281,     1.00000E+0
   34.9634,          5687,       4778.6980,     1.00000E+0
