Si_Thermo_omega_2.dat
2025/08/21 17:29:34 - 17:42:26
ƒÆ : 34.4588 deg
2ƒÆ : 69.5890 deg
ƒÔ : 89.6532 deg
ƒÓ : 0.0000 deg
Sz : 11.600 mm
Rx : 0.1609 deg
Ry : 0.0877 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : ƒÆ
Start: 34.3588 deg, End: 34.5588 deg
Step: 0.0010 deg, Time: 2.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   34.4718,         70635,       5906.4751,     1.00000E+0
   34.4728,         57976,       5904.3034,     1.00000E+0
   34.4738,         49280,       5902.1623,     1.00000E+0
   34.4748,         41441,       5899.5741,     1.00000E+0
   34.4758,         35115,       5898.9179,     1.00000E+0
   34.4768,         30539,       5898.6767,     1.00000E+0
   34.4778,         26298,       5899.1769,     1.00000E+0
   34.4788,         23222,       5898.2759,     1.00000E+0
   34.4798,         20462,       5894.1020,     1.00000E+0
   34.4808,         18148,       5894.7116,     1.00000E+0
   34.4818,         16440,       5894.1354,     1.00000E+0
   34.4828,         14718,       5894.4169,     1.00000E+0
   34.4838,         13315,       5892.1764,     1.00000E+0
   34.4848,         12186,       5892.2288,     1.00000E+0
   34.4858,         11029,       5892.4358,     1.00000E+0
   34.4868,          9957,       5893.1116,     1.00000E+0
   34.4878,          8738,       5892.4431,     1.00000E+0
   34.4888,          7731,       5894.0893,     1.00000E+0
   34.4898,          6874,       5893.7545,     1.00000E+0
   34.4908,          6045,       5896.9617,     1.00000E+0
   34.4918,          5262,       5895.4236,     1.00000E+0
   34.4928,          4496,       5897.0004,     1.00000E+0
   34.4938,          3850,       5898.5634,     1.00000E+0
   34.4948,          3315,       5897.6404,     1.00000E+0
   34.4958,          2870,       5898.6977,     1.00000E+0
   34.4968,          2498,       5898.0084,     1.00000E+0
   34.4978,          2051,       5897.4779,     1.00000E+0
   34.4988,          1586,       5896.6615,     1.00000E+0
   34.4998,          1334,       5895.4948,     1.00000E+0
   34.5008,          1202,       5895.1129,     1.00000E+0
   34.5018,          1006,       5893.9174,     1.00000E+0
   34.5028,           895,       5891.5920,     1.00000E+0
   34.5038,           762,       5891.8055,     1.00000E+0
   34.5048,           698,       5889.8972,     1.00000E+0
   34.5058,           650,       5888.7412,     1.00000E+0
   34.5068,           627,       5885.1016,     1.00000E+0
   34.5078,           582,       5885.1266,     1.00000E+0
   34.5088,           544,       5886.7407,     1.00000E+0
   34.5098,           498,       5886.0388,     1.00000E+0
   34.5108,           511,       5883.1177,     1.00000E+0
   34.5118,           485,       5879.6200,     1.00000E+0
   34.5128,           508,       5882.1528,     1.00000E+0
   34.5138,           452,       5880.6957,     1.00000E+0
   34.5148,           468,       5881.3986,     1.00000E+0
   34.5158,           386,       5881.7728,     1.00000E+0
   34.5168,           419,       5881.3123,     1.00000E+0
   34.5178,           371,       5882.4799,     1.00000E+0
   34.5188,           389,       5882.8962,     1.00000E+0
   34.5198,           382,       5880.9117,     1.00000E+0
   34.5208,           363,       5883.7740,     1.00000E+0
   34.5218,           335,       5883.2456,     1.00000E+0
   34.5228,           314,       5881.9978,     1.00000E+0
   34.5238,           305,       5879.5828,     1.00000E+0
   34.5248,           327,       5876.8092,     1.00000E+0
   34.5258,           313,       5873.9307,     1.00000E+0
   34.5268,           328,       5873.0902,     1.00000E+0
   34.5278,           315,       5872.0070,     1.00000E+0
   34.5288,           311,       5872.2053,     1.00000E+0
   34.5298,           266,       5873.8715,     1.00000E+0
   34.5308,           296,       5873.0622,     1.00000E+0
   34.5318,           297,       5874.2756,     1.00000E+0
   34.5328,           234,       5871.9863,     1.00000E+0
   34.5338,           229,       5871.1740,     1.00000E+0
   34.5348,           224,       5870.9096,     1.00000E+0
   34.5358,           251,       5871.0464,     1.00000E+0
   34.5368,           242,       5870.3522,     1.00000E+0
   34.5378,           216,       5869.0724,     1.00000E+0
   34.5388,           186,       5871.2551,     1.00000E+0
   34.5398,           204,       5867.8912,     1.00000E+0
   34.5408,           191,       5869.8816,     1.00000E+0
   34.5418,           201,       5868.0910,     1.00000E+0
   34.5428,           209,       5867.3987,     1.00000E+0
   34.5438,           231,       5864.0604,     1.00000E+0
   34.5448,           154,       5864.2654,     1.00000E+0
   34.5458,           192,       5864.2022,     1.00000E+0
   34.5468,           195,       5862.8911,     1.00000E+0
   34.5478,           161,       5862.3937,     1.00000E+0
   34.5488,           176,       5863.0945,     1.00000E+0
   34.5498,           172,       5866.0696,     1.00000E+0
   34.5508,           171,       5868.8175,     1.00000E+0
   34.5518,           161,       5868.8870,     1.00000E+0
   34.5528,           155,       5869.5864,     1.00000E+0
   34.5538,           166,       5869.3689,     1.00000E+0
   34.5548,           152,       5869.5941,     1.00000E+0
   34.5558,           134,       5867.2774,     1.00000E+0
   34.5568,           134,       5865.5750,     1.00000E+0
   34.5578,           175,       5866.5989,     1.00000E+0
   34.5588,           152,       5865.1823,     1.00000E+0
