Thermo.dat
2025/08/22 10:50:03 - 10:59:50
ƒÆ : 35.1065 deg
2ƒÆ : 69.5878 deg
ƒÔ : 89.6475 deg
ƒÓ : 0.0000 deg
Sz : 11.592 mm
Rx : 0.0643 deg
Ry : -0.1234 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 20.00 mm
R1 slit W : 20.00 mm
R2 slit H : 20.00 mm
R2 slit W : 20.00 mm
Scan axis : ƒÆ
Start: 34.6065 deg, End: 35.6065 deg
Step: 0.0050 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   35.1615,         46022,       6545.9266,     1.00000E+0
   35.1665,         42782,       6540.8973,     1.00000E+0
   35.1715,         39798,       6542.0231,     1.00000E+0
   35.1765,         37971,       6540.9295,     1.00000E+0
   35.1815,         36084,       6542.4453,     1.00000E+0
   35.1865,         34728,       6541.5166,     1.00000E+0
   35.1915,         33589,       6535.9395,     1.00000E+0
   35.1965,         32290,       6535.5960,     1.00000E+0
   35.2015,         31228,       6535.3728,     1.00000E+0
   35.2065,         29911,       6534.8879,     1.00000E+0
   35.2115,         29544,       6534.8127,     1.00000E+0
   35.2165,         28685,       6531.2688,     1.00000E+0
   35.2215,         28073,       6530.6783,     1.00000E+0
   35.2265,         26898,       6529.2722,     1.00000E+0
   35.2315,         26443,       6529.2010,     1.00000E+0
   35.2365,         25594,       6528.2725,     1.00000E+0
   35.2415,         25131,       6525.1123,     1.00000E+0
   35.2465,         24405,       6524.7140,     1.00000E+0
   35.2515,         24323,       6518.6088,     1.00000E+0
   35.2565,         23620,       6518.6887,     1.00000E+0
   35.2615,         22950,       6516.2738,     1.00000E+0
   35.2665,         22484,       6515.6154,     1.00000E+0
   35.2715,         22172,       6518.3533,     1.00000E+0
   35.2765,         21768,       6515.1991,     1.00000E+0
   35.2815,         21229,       6509.8674,     1.00000E+0
   35.2865,         20776,       6510.9623,     1.00000E+0
   35.2915,         20416,       6510.1171,     1.00000E+0
   35.2965,         19917,       6508.0176,     1.00000E+0
   35.3015,         19817,       6507.1436,     1.00000E+0
   35.3065,         19441,       6508.0567,     1.00000E+0
   35.3115,         18873,       6509.2672,     1.00000E+0
   35.3165,         18752,       6509.4539,     1.00000E+0
   35.3215,         18534,       6508.5776,     1.00000E+0
   35.3265,         18241,       6508.8496,     1.00000E+0
   35.3315,         18095,       6514.7850,     1.00000E+0
   35.3365,         17445,       6516.4857,     1.00000E+0
   35.3415,         17276,       6516.1386,     1.00000E+0
   35.3465,         17024,       6515.2345,     1.00000E+0
   35.3515,         16604,       6516.1322,     1.00000E+0
   35.3565,         16436,       6511.2169,     1.00000E+0
   35.3615,         16424,       6501.7113,     1.00000E+0
   35.3665,         16035,       6501.0639,     1.00000E+0
   35.3715,         15737,       6500.7176,     1.00000E+0
   35.3765,         15644,       6497.3560,     1.00000E+0
   35.3815,         15248,       6495.8376,     1.00000E+0
   35.3865,         15082,       6496.3661,     1.00000E+0
   35.3915,         14825,       6492.8919,     1.00000E+0
   35.3965,         14556,       6497.2546,     1.00000E+0
   35.4015,         14165,       6497.7416,     1.00000E+0
   35.4065,         14239,       6493.5899,     1.00000E+0
   35.4115,         14025,       6495.1463,     1.00000E+0
   35.4165,         13790,       6497.0926,     1.00000E+0
   35.4215,         13740,       6495.5903,     1.00000E+0
   35.4265,         12947,       6495.3192,     1.00000E+0
   35.4315,         11914,       6497.9758,     1.00000E+0
   35.4365,         11831,       6496.4784,     1.00000E+0
   35.4415,         11626,       6496.7280,     1.00000E+0
   35.4465,         11587,       6500.8196,     1.00000E+0
   35.4515,         11419,       6499.3820,     1.00000E+0
   35.4565,         11124,       6497.9043,     1.00000E+0
   35.4615,         11219,       6497.7940,     1.00000E+0
   35.4665,         10901,       6498.2687,     1.00000E+0
   35.4715,         10818,       6495.7089,     1.00000E+0
   35.4765,         10768,       6490.0960,     1.00000E+0
   35.4815,         10532,       6491.5168,     1.00000E+0
   35.4865,         10481,       6496.2892,     1.00000E+0
   35.4915,         10291,       6492.0268,     1.00000E+0
   35.4965,         10377,       6488.4789,     1.00000E+0
   35.5015,         10318,       6490.5109,     1.00000E+0
   35.5065,         10108,       6490.3346,     1.00000E+0
   35.5115,          9800,       6491.1779,     1.00000E+0
   35.5165,          9791,       6492.5233,     1.00000E+0
   35.5215,          9637,       6487.9234,     1.00000E+0
   35.5265,          9496,       6485.9657,     1.00000E+0
   35.5315,          9458,       6481.6769,     1.00000E+0
   35.5365,          9069,       6471.4932,     1.00000E+0
   35.5415,          9141,       6469.8291,     1.00000E+0
   35.5465,          8883,       6469.3993,     1.00000E+0
   35.5515,          8778,       6468.4568,     1.00000E+0
   35.5565,          8708,       6467.1524,     1.00000E+0
   35.5615,          8566,       6466.0556,     1.00000E+0
   35.5665,          8673,       6467.7039,     1.00000E+0
   35.5715,          8637,       6467.0853,     1.00000E+0
   35.5765,          8447,       6465.4351,     1.00000E+0
   35.5815,          8260,       6462.4417,     1.00000E+0
   35.5865,          8366,       6466.3316,     1.00000E+0
   35.5915,          8159,       6464.0244,     1.00000E+0
   35.5965,          8172,       6462.2270,     1.00000E+0
   35.6015,          7909,       6461.6383,     1.00000E+0
   35.6065,          8091,       6464.2490,     1.00000E+0
