Thermo.dat
2025/08/22 10:30:13 - 10:40:05
ƒÆ : 35.1065 deg
2ƒÆ : 69.5878 deg
ƒÔ : 89.6475 deg
ƒÓ : 0.0000 deg
Sz : 11.592 mm
Rx : 0.0643 deg
Ry : -0.1234 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 20.00 mm
R1 slit W : 20.00 mm
R2 slit H : 20.00 mm
R2 slit W : 20.00 mm
Scan axis : ƒÆ
Start: 34.6065 deg, End: 35.6065 deg
Step: 0.0050 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   34.6065,          5975,       7003.9913,     1.00000E+0
   34.6115,          6050,       6995.6267,     1.00000E+0
   34.6165,          6055,       6994.4518,     1.00000E+0
   34.6215,          6148,       6999.1853,     1.00000E+0
   34.6265,          6364,       6995.7882,     1.00000E+0
   34.6315,          6385,       6995.4904,     1.00000E+0
   34.6365,          6418,       7006.0273,     1.00000E+0
   34.6415,          6463,       7006.6010,     1.00000E+0
   34.6465,          6511,       7011.6821,     1.00000E+0
   34.6515,          6421,       7006.8285,     1.00000E+0
   34.6565,          6860,       7019.0208,     1.00000E+0
   34.6615,          6654,       7016.6917,     1.00000E+0
   34.6665,          6994,       7013.4390,     1.00000E+0
   34.6715,          6950,       7012.3703,     1.00000E+0
   34.6765,          7113,       7011.4609,     1.00000E+0
   34.6815,          7155,       7004.2756,     1.00000E+0
   34.6865,          7099,       7005.6823,     1.00000E+0
   34.6915,          7394,       7001.7412,     1.00000E+0
   34.6965,          7208,       7000.8207,     1.00000E+0
   34.7015,          7536,       7006.7912,     1.00000E+0
   34.7065,          7553,       7000.8284,     1.00000E+0
   34.7115,          7720,       6999.3765,     1.00000E+0
   34.7165,          7934,       6999.3530,     1.00000E+0
   34.7215,          7887,       6997.2678,     1.00000E+0
   34.7265,          7807,       6996.0197,     1.00000E+0
   34.7315,          8232,       6989.1840,     1.00000E+0
   34.7365,          8366,       6986.4754,     1.00000E+0
   34.7415,          8301,       6986.9911,     1.00000E+0
   34.7465,          8581,       6982.3677,     1.00000E+0
   34.7515,          8911,       6983.3592,     1.00000E+0
   34.7565,          9179,       6985.3837,     1.00000E+0
   34.7615,          9178,       6982.5776,     1.00000E+0
   34.7665,          9465,       6979.6391,     1.00000E+0
   34.7715,          9639,       6977.1355,     1.00000E+0
   34.7765,          9738,       6986.7154,     1.00000E+0
   34.7815,          9863,       6988.4938,     1.00000E+0
   34.7865,         10101,       6989.6116,     1.00000E+0
   34.7915,         10354,       6991.0712,     1.00000E+0
   34.7965,         10371,       6996.0196,     1.00000E+0
   34.8015,         10513,       6992.3706,     1.00000E+0
   34.8065,         10731,       6992.9759,     1.00000E+0
   34.8115,         11508,       6985.9832,     1.00000E+0
   34.8165,         11478,       6987.7206,     1.00000E+0
   34.8215,         11892,       6987.5596,     1.00000E+0
   34.8265,         12269,       6986.1061,     1.00000E+0
   34.8315,         12303,       6977.4652,     1.00000E+0
   34.8365,         12660,       6982.4128,     1.00000E+0
   34.8415,         12759,       6976.7761,     1.00000E+0
   34.8465,         12841,       6968.0879,     1.00000E+0
