Si_TEOS_2thome.dat
2025/08/21 11:42:18 - 11:52:43
É∆ : 35.0299 deg
2É∆ : 69.5871 deg
É‘ : 89.6348 deg
É” : 0.0000 deg
Sz : 11.590 mm
Rx : 0.1609 deg
Ry : 0.1356 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : 2É∆/É∆
Start: 68.5871 deg, End: 70.5871 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   69.7171,          6368,       5493.7862,     1.00000E+0
   69.7271,          5687,       5490.5196,     1.00000E+0
   69.7371,          4904,       5484.0537,     1.00000E+0
   69.7471,          4144,       5479.3226,     1.00000E+0
   69.7571,          3707,       5477.2018,     1.00000E+0
   69.7671,          3293,       5473.1500,     1.00000E+0
   69.7771,          3033,       5473.0540,     1.00000E+0
   69.7871,          2624,       5470.7497,     1.00000E+0
   69.7971,          2359,       5468.6367,     1.00000E+0
   69.8071,          2231,       5465.4828,     1.00000E+0
   69.8171,          2022,       5467.8470,     1.00000E+0
   69.8271,          1834,       5467.5966,     1.00000E+0
   69.8371,          1756,       5466.1842,     1.00000E+0
   69.8471,          1536,       5467.9987,     1.00000E+0
   69.8571,          1424,       5464.0281,     1.00000E+0
   69.8671,          1334,       5466.8085,     1.00000E+0
   69.8771,          1210,       5465.8324,     1.00000E+0
   69.8871,          1122,       5470.2485,     1.00000E+0
   69.8971,          1059,       5469.1165,     1.00000E+0
   69.9071,           988,       5471.0762,     1.00000E+0
   69.9171,           926,       5471.6195,     1.00000E+0
   69.9271,           856,       5469.1774,     1.00000E+0
   69.9371,           748,       5467.6525,     1.00000E+0
   69.9471,           750,       5466.8341,     1.00000E+0
   69.9571,           700,       5465.9774,     1.00000E+0
   69.9671,           589,       5465.5205,     1.00000E+0
   69.9771,           661,       5462.3131,     1.00000E+0
   69.9871,           563,       5463.6643,     1.00000E+0
   69.9971,           550,       5460.8968,     1.00000E+0
   70.0071,           545,       5463.0166,     1.00000E+0
   70.0171,           515,       5462.7353,     1.00000E+0
   70.0271,           483,       5462.3758,     1.00000E+0
   70.0371,           478,       5461.0198,     1.00000E+0
   70.0471,           452,       5466.4241,     1.00000E+0
   70.0571,           387,       5463.4829,     1.00000E+0
   70.0671,           415,       5461.5353,     1.00000E+0
   70.0771,           371,       5463.5381,     1.00000E+0
   70.0871,           373,       5461.4337,     1.00000E+0
   70.0971,           343,       5463.1252,     1.00000E+0
   70.1071,           326,       5464.2568,     1.00000E+0
   70.1171,           311,       5464.4919,     1.00000E+0
   70.1271,           302,       5463.1574,     1.00000E+0
   70.1371,           306,       5460.7476,     1.00000E+0
   70.1471,           268,       5462.9790,     1.00000E+0
   70.1571,           264,       5462.1714,     1.00000E+0
   70.1671,           244,       5459.7418,     1.00000E+0
   70.1771,           262,       5459.0835,     1.00000E+0
   70.1871,           232,       5456.0580,     1.00000E+0
   70.1971,           226,       5454.7509,     1.00000E+0
   70.2071,           214,       5451.0655,     1.00000E+0
   70.2171,           221,       5451.1849,     1.00000E+0
   70.2271,           203,       5447.3402,     1.00000E+0
   70.2371,           193,       5444.3833,     1.00000E+0
   70.2471,           157,       5445.8342,     1.00000E+0
   70.2571,           182,       5445.0086,     1.00000E+0
   70.2671,           184,       5441.2012,     1.00000E+0
   70.2771,           160,       5439.5236,     1.00000E+0
   70.2871,           152,       5438.6862,     1.00000E+0
   70.2971,           173,       5434.3141,     1.00000E+0
   70.3071,           156,       5433.0580,     1.00000E+0
   70.3171,           136,       5430.2584,     1.00000E+0
   70.3271,           141,       5429.1817,     1.00000E+0
   70.3371,           133,       5431.4345,     1.00000E+0
