Si_Thermo_omega.dat
2025/08/21 10:24:53 - 10:34:20
ƒÆ : 34.4596 deg
2ƒÆ : 69.5889 deg
ƒÔ : 89.6743 deg
ƒÓ : 0.0000 deg
Sz : 11.584 mm
Rx : 0.1609 deg
Ry : 0.1147 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : ƒÆ
Start: 34.3596 deg, End: 34.5596 deg
Step: 0.0010 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   34.4726,         45482,       6870.1780,     1.00000E+0
   34.4736,         38606,       6871.3929,     1.00000E+0
   34.4746,         33873,       6871.4702,     1.00000E+0
   34.4756,         29443,       6866.4245,     1.00000E+0
   34.4766,         25787,       6863.7105,     1.00000E+0
   34.4776,         22738,       6868.7115,     1.00000E+0
   34.4786,         20210,       6870.7208,     1.00000E+0
   34.4796,         18149,       6868.2434,     1.00000E+0
   34.4806,         16283,       6868.9442,     1.00000E+0
   34.4816,         14845,       6873.1860,     1.00000E+0
   34.4826,         13542,       6870.5318,     1.00000E+0
   34.4836,         11981,       6871.4694,     1.00000E+0
   34.4846,         10607,       6870.0931,     1.00000E+0
   34.4856,          9343,       6873.7017,     1.00000E+0
   34.4866,          8093,       6872.0146,     1.00000E+0
   34.4876,          7041,       6870.9565,     1.00000E+0
   34.4886,          5920,       6868.8281,     1.00000E+0
   34.4896,          5150,       6865.9642,     1.00000E+0
   34.4906,          4416,       6866.5267,     1.00000E+0
   34.4916,          3823,       6866.5616,     1.00000E+0
   34.4926,          3209,       6861.9882,     1.00000E+0
   34.4936,          2572,       6859.5134,     1.00000E+0
   34.4946,          2174,       6859.9032,     1.00000E+0
   34.4956,          1779,       6858.1298,     1.00000E+0
   34.4966,          1500,       6856.2381,     1.00000E+0
   34.4976,          1397,       6858.0305,     1.00000E+0
   34.4986,          1162,       6855.5757,     1.00000E+0
   34.4996,          1003,       6855.2315,     1.00000E+0
   34.5006,           900,       6852.1453,     1.00000E+0
   34.5016,           870,       6850.1712,     1.00000E+0
   34.5026,           806,       6849.5041,     1.00000E+0
   34.5036,           749,       6852.1435,     1.00000E+0
   34.5046,           691,       6850.8533,     1.00000E+0
   34.5056,           706,       6848.7175,     1.00000E+0
   34.5066,           678,       6850.7975,     1.00000E+0
   34.5076,           589,       6850.3226,     1.00000E+0
   34.5086,           619,       6848.0171,     1.00000E+0
   34.5096,           605,       6847.5237,     1.00000E+0
   34.5106,           586,       6847.3992,     1.00000E+0
   34.5116,           512,       6845.6136,     1.00000E+0
   34.5126,           550,       6842.5627,     1.00000E+0
   34.5136,           462,       6843.9078,     1.00000E+0
   34.5146,           440,       6840.4488,     1.00000E+0
