Si_Thermo_2thome_2.dat
2025/08/21 17:14:48 - 17:28:30
É∆ : 34.4588 deg
2É∆ : 69.5890 deg
É‘ : 89.6532 deg
É” : 0.0000 deg
Sz : 11.600 mm
Rx : 0.1609 deg
Ry : 0.0877 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : 2É∆/É∆
Start: 68.5890 deg, End: 70.5890 deg
Step: 0.0100 deg, Time: 2.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   69.7190,          6241,       6019.0843,     1.00000E+0
   69.7290,          5381,       6019.3335,     1.00000E+0
   69.7390,          4626,       6022.8034,     1.00000E+0
   69.7490,          3994,       6022.8170,     1.00000E+0
   69.7590,          3596,       6023.9372,     1.00000E+0
   69.7690,          3017,       6023.9583,     1.00000E+0
   69.7790,          2618,       6022.4823,     1.00000E+0
   69.7890,          2383,       6022.2126,     1.00000E+0
   69.7990,          2238,       6023.7652,     1.00000E+0
   69.8090,          2000,       6019.8640,     1.00000E+0
   69.8190,          1753,       6019.0049,     1.00000E+0
   69.8290,          1520,       6017.5337,     1.00000E+0
   69.8390,          1396,       6015.9282,     1.00000E+0
   69.8490,          1231,       6015.2741,     1.00000E+0
   69.8590,          1073,       6015.1088,     1.00000E+0
   69.8690,           933,       6014.0243,     1.00000E+0
   69.8790,           839,       6015.1984,     1.00000E+0
   69.8890,           745,       6016.0772,     1.00000E+0
   69.8990,           741,       6012.6843,     1.00000E+0
   69.9090,           677,       6012.6775,     1.00000E+0
   69.9190,           583,       6011.2249,     1.00000E+0
   69.9290,           527,       6010.6379,     1.00000E+0
   69.9390,           469,       6012.0895,     1.00000E+0
   69.9490,           398,       6011.6475,     1.00000E+0
   69.9590,           327,       6012.9531,     1.00000E+0
   69.9690,           318,       6013.4385,     1.00000E+0
   69.9790,           277,       6014.7090,     1.00000E+0
   69.9890,           289,       6014.5840,     1.00000E+0
   69.9990,           251,       6012.9574,     1.00000E+0
   70.0090,           204,       6013.2917,     1.00000E+0
   70.0190,           172,       6010.6865,     1.00000E+0
   70.0290,           164,       6009.2819,     1.00000E+0
   70.0390,           152,       6007.3858,     1.00000E+0
   70.0490,           139,       6007.1139,     1.00000E+0
   70.0590,           102,       6010.2717,     1.00000E+0
   70.0690,            79,       6009.2631,     1.00000E+0
   70.0790,            90,       6009.9694,     1.00000E+0
   70.0890,            90,       6009.0385,     1.00000E+0
   70.0990,            82,       6007.8225,     1.00000E+0
   70.1090,            71,       6006.5687,     1.00000E+0
   70.1190,            79,       6006.2706,     1.00000E+0
   70.1290,            62,       6006.5522,     1.00000E+0
   70.1390,            42,       6003.8159,     1.00000E+0
   70.1490,            62,       6003.0552,     1.00000E+0
   70.1590,            46,       6000.7035,     1.00000E+0
   70.1690,            33,       5999.4262,     1.00000E+0
   70.1790,            26,       5997.7457,     1.00000E+0
   70.1890,            40,       5996.5894,     1.00000E+0
   70.1990,            28,       5993.8823,     1.00000E+0
   70.2090,            25,       5993.4037,     1.00000E+0
   70.2190,            24,       5994.9088,     1.00000E+0
   70.2290,            25,       5997.5733,     1.00000E+0
   70.2390,            18,       5999.5950,     1.00000E+0
   70.2490,            19,       6001.1213,     1.00000E+0
   70.2590,            21,       6001.5107,     1.00000E+0
   70.2690,            13,       5999.6273,     1.00000E+0
   70.2790,            16,       5997.9574,     1.00000E+0
   70.2890,            38,       5996.9551,     1.00000E+0
   70.2990,            17,       5994.1265,     1.00000E+0
   70.3090,            12,       5995.5365,     1.00000E+0
   70.3190,            14,       5993.2271,     1.00000E+0
   70.3290,            17,       5992.2207,     1.00000E+0
   70.3390,            10,       5989.8061,     1.00000E+0
   70.3490,             9,       5989.7201,     1.00000E+0
   70.3590,            11,       5989.4590,     1.00000E+0
   70.3690,             7,       5988.6003,     1.00000E+0
   70.3790,             4,       5990.8076,     1.00000E+0
   70.3890,            10,       5990.7129,     1.00000E+0
   70.3990,             5,       5991.9521,     1.00000E+0
   70.4090,             8,       5991.0032,     1.00000E+0
   70.4190,             6,       5991.3030,     1.00000E+0
   70.4290,            10,       5991.9851,     1.00000E+0
   70.4390,            11,       5992.8113,     1.00000E+0
   70.4490,            17,       5993.4983,     1.00000E+0
   70.4590,            11,       5993.8561,     1.00000E+0
   70.4690,             6,       5993.7351,     1.00000E+0
   70.4790,             4,       5990.1435,     1.00000E+0
   70.4890,             9,       5990.4145,     1.00000E+0
   70.4990,             6,       5987.1315,     1.00000E+0
   70.5090,             5,       5987.0175,     1.00000E+0
   70.5190,             4,       5986.0613,     1.00000E+0
   70.5290,            15,       5985.3633,     1.00000E+0
   70.5390,             6,       5984.2913,     1.00000E+0
   70.5490,             3,       5985.3469,     1.00000E+0
   70.5590,             8,       5984.7547,     1.00000E+0
   70.5690,             7,       5983.2849,     1.00000E+0
   70.5790,             5,       5983.6362,     1.00000E+0
   70.5890,             4,       5982.4199,     1.00000E+0
