Si_RoughTEOS_omega_BG.dat
2025/08/21 12:59:23 - 13:04:57
É∆ : 34.3634 deg
2É∆ : 68.5822 deg
É‘ : 90.1731 deg
É” : 0.0000 deg
Sz : 11.606 mm
Rx : 0.1609 deg
Ry : 0.2883 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : É∆
Start: 34.3234 deg, End: 34.4034 deg
Step: 0.0005 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   34.3809,             3,       4576.1995,     1.00000E+0
   34.3814,             4,       4575.7963,     1.00000E+0
   34.3819,             3,       4577.2769,     1.00000E+0
   34.3824,             2,       4575.9621,     1.00000E+0
   34.3829,             1,       4570.2171,     1.00000E+0
   34.3834,             4,       4571.7687,     1.00000E+0
   34.3839,            10,       4571.0743,     1.00000E+0
   34.3844,             2,       4572.3445,     1.00000E+0
   34.3849,             4,       4571.6678,     1.00000E+0
   34.3854,             0,       4570.5581,     1.00000E+0
   34.3859,             5,       4571.3312,     1.00000E+0
   34.3864,             4,       4568.9625,     1.00000E+0
   34.3869,             2,       4566.6676,     1.00000E+0
   34.3874,             5,       4569.9266,     1.00000E+0
   34.3879,             0,       4573.4769,     1.00000E+0
   34.3884,             3,       4571.6487,     1.00000E+0
   34.3889,             2,       4572.5289,     1.00000E+0
   34.3894,             2,       4571.1307,     1.00000E+0
   34.3899,             2,       4573.3231,     1.00000E+0
   34.3904,             5,       4572.6288,     1.00000E+0
   34.3909,             1,       4572.7470,     1.00000E+0
   34.3914,             5,       4574.9950,     1.00000E+0
   34.3919,             7,       4577.1015,     1.00000E+0
   34.3924,             2,       4580.1700,     1.00000E+0
   34.3929,             2,       4581.4021,     1.00000E+0
   34.3934,             5,       4579.1948,     1.00000E+0
   34.3939,             5,       4580.8429,     1.00000E+0
   34.3944,             6,       4582.3849,     1.00000E+0
   34.3949,             3,       4583.1912,     1.00000E+0
   34.3954,             6,       4582.5083,     1.00000E+0
   34.3959,             3,       4580.3858,     1.00000E+0
   34.3964,             2,       4587.1872,     1.00000E+0
   34.3969,             8,       4588.2136,     1.00000E+0
   34.3974,             5,       4585.2154,     1.00000E+0
   34.3979,             2,       4582.4147,     1.00000E+0
   34.3984,             5,       4585.9988,     1.00000E+0
   34.3989,             1,       4586.1082,     1.00000E+0
   34.3994,             3,       4586.0808,     1.00000E+0
   34.3999,             6,       4583.3549,     1.00000E+0
   34.4004,             2,       4581.3758,     1.00000E+0
   34.4009,             2,       4580.0765,     1.00000E+0
   34.4014,             4,       4574.3973,     1.00000E+0
   34.4019,             4,       4573.1295,     1.00000E+0
   34.4024,             4,       4568.6484,     1.00000E+0
   34.4029,             3,       4571.0776,     1.00000E+0
   34.4034,             2,       4569.4895,     1.00000E+0
