Si_RoughTEOS_2thome.dat
2025/08/21 12:40:00 - 12:50:27
É∆ : 34.8634 deg
2É∆ : 69.5822 deg
É‘ : 90.1731 deg
É” : 0.0000 deg
Sz : 11.606 mm
Rx : 0.1609 deg
Ry : 0.2883 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : 2É∆/É∆
Start: 68.5822 deg, End: 70.5822 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   69.7122,          3995,       4688.6354,     1.00000E+0
   69.7222,          2960,       4695.5848,     1.00000E+0
   69.7322,          2148,       4703.4375,     1.00000E+0
   69.7422,          1685,       4708.3203,     1.00000E+0
   69.7522,          1174,       4711.9346,     1.00000E+0
   69.7622,           934,       4716.9518,     1.00000E+0
   69.7722,           762,       4725.3113,     1.00000E+0
   69.7822,           575,       4728.7702,     1.00000E+0
   69.7922,           499,       4727.3197,     1.00000E+0
   69.8022,           407,       4728.8674,     1.00000E+0
   69.8122,           336,       4730.6647,     1.00000E+0
   69.8222,           290,       4732.5437,     1.00000E+0
   69.8322,           229,       4733.2506,     1.00000E+0
   69.8422,           188,       4734.4257,     1.00000E+0
   69.8522,           146,       4735.6928,     1.00000E+0
   69.8622,           126,       4736.1917,     1.00000E+0
   69.8722,           116,       4734.1078,     1.00000E+0
   69.8822,           100,       4737.4077,     1.00000E+0
   69.8922,            68,       4739.0983,     1.00000E+0
   69.9022,            83,       4737.9233,     1.00000E+0
   69.9122,            62,       4741.1224,     1.00000E+0
   69.9222,            63,       4739.9813,     1.00000E+0
   69.9322,            47,       4740.3909,     1.00000E+0
   69.9422,            40,       4739.4226,     1.00000E+0
   69.9522,            31,       4740.9338,     1.00000E+0
   69.9622,            31,       4740.5158,     1.00000E+0
   69.9722,            28,       4735.6595,     1.00000E+0
   69.9822,            33,       4731.2703,     1.00000E+0
   69.9922,            23,       4728.9049,     1.00000E+0
   70.0022,            28,       4728.4538,     1.00000E+0
   70.0122,            20,       4727.7486,     1.00000E+0
   70.0222,            18,       4726.1425,     1.00000E+0
   70.0322,            16,       4720.4045,     1.00000E+0
   70.0422,            17,       4722.3210,     1.00000E+0
   70.0522,            13,       4720.7487,     1.00000E+0
   70.0622,             9,       4716.9101,     1.00000E+0
   70.0722,            13,       4715.8924,     1.00000E+0
   70.0822,            12,       4717.0623,     1.00000E+0
   70.0922,             9,       4715.9840,     1.00000E+0
   70.1022,             5,       4718.5355,     1.00000E+0
   70.1122,             7,       4719.8587,     1.00000E+0
   70.1222,             8,       4719.8428,     1.00000E+0
   70.1322,            13,       4720.9232,     1.00000E+0
   70.1422,             8,       4722.6049,     1.00000E+0
   70.1522,             6,       4718.8917,     1.00000E+0
   70.1622,             8,       4714.7564,     1.00000E+0
   70.1722,             7,       4713.0602,     1.00000E+0
   70.1822,             8,       4709.7517,     1.00000E+0
   70.1922,             8,       4708.5281,     1.00000E+0
   70.2022,            20,       4706.8952,     1.00000E+0
   70.2122,             8,       4704.4903,     1.00000E+0
   70.2222,             4,       4703.5318,     1.00000E+0
   70.2322,             8,       4704.4791,     1.00000E+0
   70.2422,             5,       4705.6834,     1.00000E+0
   70.2522,             6,       4705.0513,     1.00000E+0
   70.2622,             2,       4707.0575,     1.00000E+0
   70.2722,             2,       4705.7475,     1.00000E+0
   70.2822,             6,       4704.5049,     1.00000E+0
   70.2922,             4,       4701.7384,     1.00000E+0
   70.3022,            13,       4703.7740,     1.00000E+0
   70.3122,             4,       4704.6572,     1.00000E+0
   70.3222,             3,       4705.6836,     1.00000E+0
   70.3322,             4,       4706.6542,     1.00000E+0
   70.3422,             1,       4707.0295,     1.00000E+0
   70.3522,             4,       4710.1277,     1.00000E+0
   70.3622,            23,       4710.1344,     1.00000E+0
   70.3722,             4,       4709.7485,     1.00000E+0
   70.3822,             2,       4708.7175,     1.00000E+0
   70.3922,             4,       4707.3801,     1.00000E+0
   70.4022,             1,       4708.6243,     1.00000E+0
   70.4122,             2,       4709.7588,     1.00000E+0
   70.4222,             3,       4710.3283,     1.00000E+0
   70.4322,             4,       4704.8697,     1.00000E+0
   70.4422,             0,       4707.7316,     1.00000E+0
   70.4522,             2,       4704.3911,     1.00000E+0
   70.4622,             1,       4701.7729,     1.00000E+0
   70.4722,             0,       4702.4627,     1.00000E+0
   70.4822,             0,       4700.1654,     1.00000E+0
   70.4922,             0,       4697.3222,     1.00000E+0
   70.5022,             1,       4698.0913,     1.00000E+0
   70.5122,             0,       4695.9193,     1.00000E+0
   70.5222,             2,       4695.4409,     1.00000E+0
   70.5322,             6,       4696.0752,     1.00000E+0
   70.5422,             1,       4699.3077,     1.00000E+0
   70.5522,             1,       4703.5261,     1.00000E+0
   70.5622,             2,       4705.1613,     1.00000E+0
   70.5722,             0,       4700.7109,     1.00000E+0
   70.5822,             2,       4703.5198,     1.00000E+0
