Si_TEOS_2thome_2.dat
2025/08/21 16:03:47 - 16:14:14
É∆ : 34.4348 deg
2É∆ : 69.5846 deg
É‘ : 89.5004 deg
É” : 0.0000 deg
Sz : 11.594 mm
Rx : 0.1609 deg
Ry : 0.2031 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 0.20 mm
R1 slit W : 1.00 mm
R2 slit H : 0.20 mm
R2 slit W : 1.00 mm
Scan axis : 2É∆/É∆
Start: 68.5846 deg, End: 70.5846 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   69.7246,          1093,       3414.1340,     1.00000E+0
   69.7346,           924,       3415.0806,     1.00000E+0
   69.7446,           837,       3413.5469,     1.00000E+0
   69.7546,           709,       3412.3818,     1.00000E+0
   69.7646,           621,       3411.8632,     1.00000E+0
   69.7746,           537,       3409.6500,     1.00000E+0
   69.7846,           496,       3408.9524,     1.00000E+0
   69.7946,           420,       3409.4399,     1.00000E+0
   69.8046,           410,       3409.3495,     1.00000E+0
   69.8146,           356,       3409.5559,     1.00000E+0
   69.8246,           321,       3407.5594,     1.00000E+0
   69.8346,           298,       3409.5928,     1.00000E+0
   69.8446,           297,       3408.1272,     1.00000E+0
   69.8546,           247,       3408.3408,     1.00000E+0
   69.8646,           233,       3405.2272,     1.00000E+0
   69.8746,           219,       3404.9059,     1.00000E+0
   69.8846,           196,       3405.6069,     1.00000E+0
   69.8946,           165,       3402.8596,     1.00000E+0
   69.9046,           173,       3403.0047,     1.00000E+0
   69.9146,           120,       3402.3167,     1.00000E+0
   69.9246,           124,       3402.9811,     1.00000E+0
   69.9346,           111,       3401.4211,     1.00000E+0
   69.9446,           114,       3401.8100,     1.00000E+0
   69.9546,           116,       3403.5525,     1.00000E+0
   69.9646,           115,       3403.4531,     1.00000E+0
   69.9746,            85,       3400.8939,     1.00000E+0
   69.9846,            71,       3402.7990,     1.00000E+0
   69.9946,            63,       3403.5167,     1.00000E+0
   70.0046,            72,       3403.5013,     1.00000E+0
   70.0146,            64,       3405.5264,     1.00000E+0
   70.0246,            61,       3404.6771,     1.00000E+0
   70.0346,            47,       3406.9335,     1.00000E+0
   70.0446,            39,       3405.6527,     1.00000E+0
   70.0546,            47,       3406.0839,     1.00000E+0
   70.0646,            54,       3406.9197,     1.00000E+0
   70.0746,            36,       3407.5180,     1.00000E+0
   70.0846,            39,       3407.3238,     1.00000E+0
   70.0946,            34,       3407.7389,     1.00000E+0
   70.1046,            39,       3408.1180,     1.00000E+0
   70.1146,            28,       3407.7083,     1.00000E+0
   70.1246,            19,       3407.7502,     1.00000E+0
   70.1346,            30,       3406.3745,     1.00000E+0
   70.1446,            18,       3406.3600,     1.00000E+0
   70.1546,            18,       3404.7134,     1.00000E+0
   70.1646,            13,       3406.6305,     1.00000E+0
   70.1746,            19,       3405.0951,     1.00000E+0
   70.1846,            18,       3405.0806,     1.00000E+0
   70.1946,            21,       3402.5700,     1.00000E+0
   70.2046,            16,       3402.5731,     1.00000E+0
   70.2146,            12,       3405.2235,     1.00000E+0
   70.2246,            16,       3404.1336,     1.00000E+0
   70.2346,             8,       3404.1486,     1.00000E+0
   70.2446,            12,       3404.2923,     1.00000E+0
   70.2546,             8,       3402.5336,     1.00000E+0
   70.2646,            15,       3403.0979,     1.00000E+0
   70.2746,             6,       3402.4336,     1.00000E+0
   70.2846,             6,       3402.1730,     1.00000E+0
   70.2946,            13,       3403.4223,     1.00000E+0
   70.3046,             8,       3400.5746,     1.00000E+0
   70.3146,             7,       3398.2646,     1.00000E+0
   70.3246,             5,       3398.6870,     1.00000E+0
   70.3346,             8,       3401.2921,     1.00000E+0
   70.3446,             7,       3399.2071,     1.00000E+0
   70.3546,             5,       3396.0941,     1.00000E+0
   70.3646,             6,       3397.6109,     1.00000E+0
   70.3746,             4,       3395.9780,     1.00000E+0
   70.3846,            17,       3395.4822,     1.00000E+0
   70.3946,             6,       3396.7472,     1.00000E+0
   70.4046,             6,       3395.9035,     1.00000E+0
   70.4146,             5,       3395.3370,     1.00000E+0
   70.4246,             3,       3395.7978,     1.00000E+0
   70.4346,             5,       3395.0680,     1.00000E+0
   70.4446,             5,       3394.2115,     1.00000E+0
   70.4546,             6,       3392.1511,     1.00000E+0
   70.4646,             3,       3391.1021,     1.00000E+0
   70.4746,             1,       3390.3474,     1.00000E+0
