RoughTEOS_03.dat
2025/06/06 16:13:35 - 16:20:56
É∆ : 35.1641 deg
2É∆ : 69.5891 deg
É‘ : 90.3091 deg
É” : 90.0000 deg
Sz : 13.300 mm
Rx : 0.0000 deg
Ry : -0.0233 deg
I0 slit H : 0.10 mm
I0 slit W : 5.00 mm
R1 slit H : 0.10 mm
R1 slit W : 5.00 mm
R2 slit H : 0.10 mm
R2 slit W : 5.00 mm
Scan axis : 2É∆/É∆
Start: 68.5891 deg, End: 70.5891 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   69.7791,            65,        282.6539,     1.00000E+0
   69.7891,            52,        282.5128,     1.00000E+0
   69.7991,            39,        282.7106,     1.00000E+0
   69.8091,            35,        282.6063,     1.00000E+0
   69.8191,            31,        282.3204,     1.00000E+0
   69.8291,            32,        282.1657,     1.00000E+0
   69.8391,            24,        282.0941,     1.00000E+0
   69.8491,            18,        282.4427,     1.00000E+0
   69.8591,            14,        282.4211,     1.00000E+0
   69.8691,            14,        281.8196,     1.00000E+0
   69.8791,            13,        281.3816,     1.00000E+0
   69.8891,            11,        281.3657,     1.00000E+0
   69.8991,             9,        281.3224,     1.00000E+0
   69.9091,             7,        281.3379,     1.00000E+0
   69.9191,             5,        280.8370,     1.00000E+0
   69.9291,             5,        280.5984,     1.00000E+0
   69.9391,            10,        280.2924,     1.00000E+0
   69.9491,             3,        280.3358,     1.00000E+0
   69.9591,             1,        280.4396,     1.00000E+0
   69.9691,             3,        280.4686,     1.00000E+0
   69.9791,             1,        280.3242,     1.00000E+0
   69.9891,             4,        280.4830,     1.00000E+0
   69.9991,             3,        280.1467,     1.00000E+0
   70.0091,             4,        280.7334,     1.00000E+0
   70.0191,             4,        280.8866,     1.00000E+0
   70.0291,             1,        281.0966,     1.00000E+0
   70.0391,             4,        281.1461,     1.00000E+0
   70.0491,             3,        281.0510,     1.00000E+0
   70.0591,             1,        281.4018,     1.00000E+0
   70.0691,             2,        281.0827,     1.00000E+0
   70.0791,             2,        280.8919,     1.00000E+0
   70.0891,             6,        280.7816,     1.00000E+0
   70.0991,             2,        280.8003,     1.00000E+0
   70.1091,             1,        280.8619,     1.00000E+0
   70.1191,             2,        280.9124,     1.00000E+0
   70.1291,             2,        280.8515,     1.00000E+0
   70.1391,             0,        280.8410,     1.00000E+0
   70.1491,             2,        280.6802,     1.00000E+0
   70.1591,             0,        280.4066,     1.00000E+0
   70.1691,             0,        280.4547,     1.00000E+0
   70.1791,             3,        280.3906,     1.00000E+0
   70.1891,             0,        280.3569,     1.00000E+0
   70.1991,             2,        280.6452,     1.00000E+0
   70.2091,             0,        280.3846,     1.00000E+0
   70.2191,             2,        280.4367,     1.00000E+0
   70.2291,             2,        280.5204,     1.00000E+0
   70.2391,             0,        280.6458,     1.00000E+0
   70.2491,             2,        280.8591,     1.00000E+0
   70.2591,             1,        280.8530,     1.00000E+0
   70.2691,             0,        280.7674,     1.00000E+0
   70.2791,             1,        280.8419,     1.00000E+0
   70.2891,             1,        281.3015,     1.00000E+0
   70.2991,             0,        281.1594,     1.00000E+0
   70.3091,             1,        281.0130,     1.00000E+0
   70.3191,             0,        281.0873,     1.00000E+0
   70.3291,             1,        280.8875,     1.00000E+0
   70.3391,             0,        281.1181,     1.00000E+0
   70.3491,             0,        280.9949,     1.00000E+0
   70.3591,             1,        281.1771,     1.00000E+0
   70.3691,             1,        281.0165,     1.00000E+0
   70.3791,             1,        281.1103,     1.00000E+0
   70.3891,             1,        281.4171,     1.00000E+0
   70.3991,             0,        281.0822,     1.00000E+0
   70.4091,             0,        281.0980,     1.00000E+0
   70.4191,             0,        281.2733,     1.00000E+0
   70.4291,             0,        281.1314,     1.00000E+0
   70.4391,             0,        281.0563,     1.00000E+0
   70.4491,             0,        281.1187,     1.00000E+0
   70.4591,             0,        280.9850,     1.00000E+0
   70.4691,             1,        280.9425,     1.00000E+0
   70.4791,             0,        280.7513,     1.00000E+0
   70.4891,             0,        280.9656,     1.00000E+0
