RoughTEOS_02_omega.dat
2025/06/06 17:01:00 - 17:15:46
É∆ : 35.1641 deg
2É∆ : 69.5891 deg
É‘ : 90.3091 deg
É” : 90.0000 deg
Sz : 13.300 mm
Rx : 0.0000 deg
Ry : -0.0233 deg
I0 slit H : 0.10 mm
I0 slit W : 5.00 mm
R1 slit H : 0.10 mm
R1 slit W : 5.00 mm
R2 slit H : 0.10 mm
R2 slit W : 5.00 mm
Scan axis : É∆
Start: 35.1241 deg, End: 35.2041 deg
Step: 0.0010 deg, Time:10.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   35.1241,         41092,       2609.1507,     1.00000E+0
   35.1251,         43287,       2605.5899,     1.00000E+0
   35.1261,         46246,       2602.7460,     1.00000E+0
   35.1271,         49428,       2596.8622,     1.00000E+0
   35.1281,         53546,       2593.0718,     1.00000E+0
   35.1291,         57143,       2589.8139,     1.00000E+0
   35.1301,         61310,       2584.9067,     1.00000E+0
   35.1311,         66196,       2581.6012,     1.00000E+0
   35.1321,         72100,       2584.4596,     1.00000E+0
   35.1331,         78431,       2585.8491,     1.00000E+0
   35.1341,         86237,       2586.2847,     1.00000E+0
   35.1351,         93945,       2583.8224,     1.00000E+0
   35.1361,        102160,       2582.2111,     1.00000E+0
   35.1371,        112522,       2583.5301,     1.00000E+0
   35.1381,        124088,       2590.1284,     1.00000E+0
   35.1391,        137287,       2590.2613,     1.00000E+0
   35.1401,        151838,       2584.7218,     1.00000E+0
   35.1411,        168436,       2582.4527,     1.00000E+0
   35.1421,        186887,       2577.4025,     1.00000E+0
   35.1431,        208417,       2569.4059,     1.00000E+0
   35.1441,        235336,       2569.1309,     1.00000E+0
   35.1451,        268351,       2573.3972,     1.00000E+0
   35.1461,        305827,       2577.5829,     1.00000E+0
   35.1471,        350630,       2576.3269,     1.00000E+0
   35.1481,        404014,       2568.7408,     1.00000E+0
   35.1491,        468009,       2562.9594,     1.00000E+0
   35.1501,        550871,       2564.2426,     1.00000E+0
   35.1511,        654867,       2567.3026,     1.00000E+0
   35.1521,        790412,       2565.3652,     1.00000E+0
   35.1531,        966991,       2564.7499,     1.00000E+0
   35.1541,       1212003,       2568.2491,     1.00000E+0
   35.1551,       1546095,       2571.3198,     1.00000E+0
   35.1561,       2011309,       2572.0951,     1.00000E+0
   35.1571,       2665725,       2566.7638,     1.00000E+0
   35.1581,       3634277,       2558.9034,     1.00000E+0
   35.1591,       5083776,       2551.2040,     1.00000E+0
   35.1601,       7284895,       2551.3475,     1.00000E+0
   35.1611,      10358279,       2554.2243,     1.00000E+0
   35.1621,      13779283,       2561.1785,     1.00000E+0
   35.1631,      16665897,       2567.0626,     1.00000E+0
   35.1641,      17060673,       2566.2064,     1.00000E+0
   35.1651,      17729944,       2566.9919,     1.00000E+0
   35.1661,      15405489,       2565.4046,     1.00000E+0
   35.1671,      11949230,       2557.6193,     1.00000E+0
   35.1681,       8550984,       2552.3751,     1.00000E+0
   35.1691,       5922389,       2547.0050,     1.00000E+0
   35.1701,       4119007,       2543.7509,     1.00000E+0
   35.1711,       2926268,       2544.7349,     1.00000E+0
   35.1721,       2145378,       2549.6358,     1.00000E+0
   35.1731,       1624152,       2550.9629,     1.00000E+0
   35.1741,       1260618,       2550.9126,     1.00000E+0
   35.1751,       1004817,       2551.2563,     1.00000E+0
   35.1761,        810484,       2547.6255,     1.00000E+0
   35.1771,        666972,       2544.6611,     1.00000E+0
   35.1781,        554928,       2545.0114,     1.00000E+0
   35.1791,        471910,       2549.0095,     1.00000E+0
   35.1801,        404886,       2554.1423,     1.00000E+0
   35.1811,        350081,       2553.6673,     1.00000E+0
   35.1821,        304170,       2548.8781,     1.00000E+0
   35.1831,        264766,       2544.8842,     1.00000E+0
   35.1841,        233415,       2546.5774,     1.00000E+0
   35.1851,        205542,       2542.8566,     1.00000E+0
   35.1861,        183569,       2541.4123,     1.00000E+0
   35.1871,        164205,       2537.9247,     1.00000E+0
   35.1881,        147906,       2538.5132,     1.00000E+0
   35.1891,        134808,       2539.3267,     1.00000E+0
   35.1901,        122268,       2545.4142,     1.00000E+0
   35.1911,        111331,       2547.6598,     1.00000E+0
   35.1921,        101100,       2547.1915,     1.00000E+0
   35.1931,         92621,       2544.6914,     1.00000E+0
   35.1941,         84063,       2536.9725,     1.00000E+0
   35.1951,         76523,       2530.0446,     1.00000E+0
   35.1961,         70708,       2525.5895,     1.00000E+0
   35.1971,         65060,       2525.9722,     1.00000E+0
   35.1981,         60425,       2530.6976,     1.00000E+0
   35.1991,         56116,       2534.8387,     1.00000E+0
   35.2001,         52500,       2539.1625,     1.00000E+0
   35.2011,         48701,       2538.7739,     1.00000E+0
   35.2021,         45562,       2534.1873,     1.00000E+0
   35.2031,         42278,       2525.9746,     1.00000E+0
   35.2041,         39449,       2519.2860,     1.00000E+0
