RoughTEOS_01.dat
2025/06/06 14:45:40 - 14:53:03
É∆ : 34.5251 deg
2É∆ : 69.5884 deg
É‘ : 90.3040 deg
É” : 0.0000 deg
Sz : 13.300 mm
Rx : 0.0000 deg
Ry : -0.0233 deg
I0 slit H : 0.10 mm
I0 slit W : 5.00 mm
R1 slit H : 0.10 mm
R1 slit W : 5.00 mm
R2 slit H : 0.10 mm
R2 slit W : 5.00 mm
Scan axis : 2É∆/É∆
Start: 68.5884 deg, End: 70.5884 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   68.5884,             1,        346.2096,     1.00000E+0
   68.5984,             1,        346.1433,     1.00000E+0
   68.6084,             0,        346.0964,     1.00000E+0
   68.6184,             0,        345.7885,     1.00000E+0
   68.6284,             0,        345.7461,     1.00000E+0
   68.6384,             2,        345.4484,     1.00000E+0
   68.6484,             1,        345.5995,     1.00000E+0
   68.6584,             0,        345.5148,     1.00000E+0
   68.6684,             1,        345.4812,     1.00000E+0
   68.6784,             2,        345.3977,     1.00000E+0
   68.6884,             1,        345.7494,     1.00000E+0
   68.6984,             0,        346.0641,     1.00000E+0
   68.7084,             0,        345.4422,     1.00000E+0
   68.7184,             0,        345.5392,     1.00000E+0
   68.7284,             1,        345.3527,     1.00000E+0
   68.7384,             1,        345.3520,     1.00000E+0
   68.7484,             0,        345.5488,     1.00000E+0
   68.7584,             0,        345.6719,     1.00000E+0
   68.7684,             2,        345.4842,     1.00000E+0
   68.7784,             2,        345.4334,     1.00000E+0
   68.7884,             0,        345.1225,     1.00000E+0
   68.7984,             1,        344.8238,     1.00000E+0
   68.8084,             0,        344.8809,     1.00000E+0
   68.8184,             2,        344.6482,     1.00000E+0
   68.8284,             0,        344.7854,     1.00000E+0
   68.8384,             3,        344.6160,     1.00000E+0
   68.8484,             3,        344.5135,     1.00000E+0
   68.8584,             1,        344.5008,     1.00000E+0
   68.8684,             3,        344.6874,     1.00000E+0
   68.8784,             1,        344.5980,     1.00000E+0
   68.8884,             0,        344.7394,     1.00000E+0
   68.8984,             2,        344.7746,     1.00000E+0
   68.9084,             1,        344.9569,     1.00000E+0
   68.9184,             0,        344.5681,     1.00000E+0
   68.9284,             3,        344.8394,     1.00000E+0
   68.9384,             4,        345.2078,     1.00000E+0
   68.9484,             3,        344.7612,     1.00000E+0
   68.9584,             5,        344.6715,     1.00000E+0
   68.9684,             0,        344.6259,     1.00000E+0
   68.9784,             1,        344.5255,     1.00000E+0
   68.9884,             3,        344.7795,     1.00000E+0
   68.9984,             8,        344.5679,     1.00000E+0
   69.0084,             6,        344.7339,     1.00000E+0
   69.0184,             2,        344.5232,     1.00000E+0
   69.0284,             6,        344.6209,     1.00000E+0
   69.0384,             3,        344.3597,     1.00000E+0
   69.0484,             3,        344.2322,     1.00000E+0
   69.0584,             8,        344.3439,     1.00000E+0
   69.0684,             8,        344.2020,     1.00000E+0
   69.0784,             9,        343.7818,     1.00000E+0
   69.0884,             8,        344.1866,     1.00000E+0
   69.0984,             9,        343.8776,     1.00000E+0
   69.1084,             9,        343.8553,     1.00000E+0
   69.1184,            12,        343.8161,     1.00000E+0
   69.1284,            11,        343.9495,     1.00000E+0
   69.1384,            14,        343.8074,     1.00000E+0
   69.1484,            17,        343.6585,     1.00000E+0
   69.1584,            12,        343.9138,     1.00000E+0
   69.1684,            22,        344.0516,     1.00000E+0
   69.1784,            10,        343.9424,     1.00000E+0
   69.1884,            19,        344.2450,     1.00000E+0
   69.1984,            14,        344.3712,     1.00000E+0
   69.2084,            26,        344.6288,     1.00000E+0
   69.2184,            26,        344.2110,     1.00000E+0
   69.2284,            17,        344.2474,     1.00000E+0
   69.2384,            23,        344.2118,     1.00000E+0
   69.2484,            30,        344.2547,     1.00000E+0
   69.2584,            36,        344.2728,     1.00000E+0
   69.2684,            37,        344.2467,     1.00000E+0
   69.2784,            39,        344.3577,     1.00000E+0
   69.2884,            39,        344.1410,     1.00000E+0
   69.2984,            44,        344.0863,     1.00000E+0
   69.3084,            46,        343.9690,     1.00000E+0
   69.3184,            68,        344.1864,     1.00000E+0
   69.3284,            80,        344.0617,     1.00000E+0
   69.3384,            64,        343.8445,     1.00000E+0
   69.3484,            84,        344.0825,     1.00000E+0
   69.3584,            99,        344.0213,     1.00000E+0
   69.3684,           120,        344.1398,     1.00000E+0
   69.3784,           169,        344.3400,     1.00000E+0
   69.3884,           146,        344.4445,     1.00000E+0
   69.3984,           179,        344.5286,     1.00000E+0
   69.4084,           187,        344.1112,     1.00000E+0
   69.4184,           256,        343.9314,     1.00000E+0
   69.4284,           313,        343.7679,     1.00000E+0
   69.4384,           365,        343.5665,     1.00000E+0
   69.4484,           434,        343.4534,     1.00000E+0
   69.4584,           554,        343.2023,     1.00000E+0
   69.4684,           716,        342.9306,     1.00000E+0
   69.4784,           918,        342.8440,     1.00000E+0
   69.4884,          1192,        342.5577,     1.00000E+0
   69.4984,          1639,        342.8572,     1.00000E+0
   69.5084,          2286,        342.8032,     1.00000E+0
   69.5184,          3238,        342.5492,     1.00000E+0
   69.5284,          5182,        342.3740,     1.00000E+0
   69.5384,          8425,        342.2162,     1.00000E+0
   69.5484,         15920,        341.9023,     1.00000E+0
   69.5584,         35747,        341.9823,     1.00000E+0
   69.5684,        110611,        341.8682,     1.00000E+0
   69.5784,        637506,        341.2884,     1.00000E+0
