Si_Thermo_06.dat
2025/06/06 18:45:54 - 19:16:44
ƒÆ : 35.3109 deg
2ƒÆ : 69.5910 deg
ƒÔ : 89.6158 deg
ƒÓ : 90.0000 deg
Sz : 13.264 mm
Rx : 0.0000 deg
Ry : 0.0321 deg
I0 slit H : 0.10 mm
I0 slit W : 5.00 mm
R1 slit H : 0.10 mm
R1 slit W : 5.00 mm
R2 slit H : 0.10 mm
R2 slit W : 5.00 mm
Scan axis : 2ƒÆ/ƒÆ
Start: 68.5910 deg, End: 70.5910 deg
Step: 0.0100 deg, Time:10.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   69.1310,            65,       2136.6091,     1.00000E+0
   69.1410,            63,       2132.0605,     1.00000E+0
   69.1510,            71,       2133.7627,     1.00000E+0
   69.1610,            65,       2134.4174,     1.00000E+0
   69.1710,            66,       2127.3534,     1.00000E+0
   69.1810,            39,       2125.4218,     1.00000E+0
   69.1910,            45,       2128.2821,     1.00000E+0
   69.2010,            53,       2127.2887,     1.00000E+0
   69.2110,            68,       2128.0797,     1.00000E+0
   69.2210,            63,       2128.8381,     1.00000E+0
   69.2310,            47,       2129.7442,     1.00000E+0
   69.2410,            68,       2125.8614,     1.00000E+0
   69.2510,            60,       2124.4407,     1.00000E+0
   69.2610,            41,       2125.1868,     1.00000E+0
   69.2710,            50,       2121.2109,     1.00000E+0
   69.2810,            57,       2118.2976,     1.00000E+0
   69.2910,            53,       2120.9755,     1.00000E+0
   69.3010,            62,       2125.6127,     1.00000E+0
   69.3110,            61,       2125.1953,     1.00000E+0
   69.3210,            59,       2122.7587,     1.00000E+0
   69.3310,            54,       2117.2416,     1.00000E+0
   69.3410,            55,       2116.2204,     1.00000E+0
   69.3510,            66,       2119.9104,     1.00000E+0
   69.3610,            65,       2121.9414,     1.00000E+0
   69.3710,            55,       2121.8883,     1.00000E+0
   69.3810,            51,       2118.6714,     1.00000E+0
   69.3910,            74,       2117.2080,     1.00000E+0
   69.4010,            64,       2117.1165,     1.00000E+0
   69.4110,            72,       2119.8396,     1.00000E+0
   69.4210,            64,       2117.3188,     1.00000E+0
   69.4310,            63,       2115.3865,     1.00000E+0
   69.4410,            88,       2117.0891,     1.00000E+0
   69.4510,            64,       2120.9789,     1.00000E+0
   69.4610,            89,       2122.8315,     1.00000E+0
   69.4710,            89,       2118.4156,     1.00000E+0
   69.4810,           104,       2114.3819,     1.00000E+0
   69.4910,            97,       2112.5674,     1.00000E+0
   69.5010,           142,       2110.1515,     1.00000E+0
   69.5110,           146,       2111.4590,     1.00000E+0
   69.5210,           185,       2108.5927,     1.00000E+0
   69.5310,           236,       2109.4779,     1.00000E+0
   69.5410,           330,       2111.0881,     1.00000E+0
   69.5510,           515,       2111.2930,     1.00000E+0
   69.5610,          1098,       2107.8690,     1.00000E+0
   69.5710,          4976,       2107.9443,     1.00000E+0
   69.5810,         41762,       2109.6192,     1.00000E+0
   69.5910,         79311,       2111.7365,     1.00000E+0
   69.6010,         39901,       2109.2271,     1.00000E+0
   69.6110,          1276,       2106.0078,     1.00000E+0
   69.6210,           508,       2104.8998,     1.00000E+0
   69.6310,           347,       2104.3408,     1.00000E+0
   69.6410,           241,       2104.0748,     1.00000E+0
   69.6510,           174,       2106.0478,     1.00000E+0
   69.6610,           169,       2106.0483,     1.00000E+0
   69.6710,            99,       2101.5353,     1.00000E+0
   69.6810,           103,       2102.1107,     1.00000E+0
   69.6910,           107,       2104.4140,     1.00000E+0
   69.7010,            77,       2107.1158,     1.00000E+0
   69.7110,            66,       2103.2057,     1.00000E+0
   69.7210,            64,       2100.3908,     1.00000E+0
   69.7310,            60,       2099.7003,     1.00000E+0
   69.7410,            43,       2103.8814,     1.00000E+0
   69.7510,            40,       2107.1047,     1.00000E+0
   69.7610,            44,       2107.7790,     1.00000E+0
   69.7710,            28,       2102.8316,     1.00000E+0
   69.7810,            36,       2098.7587,     1.00000E+0
   69.7910,            28,       2097.2465,     1.00000E+0
   69.8010,            27,       2095.0272,     1.00000E+0
   69.8110,            25,       2094.4392,     1.00000E+0
   69.8210,            15,       2088.6016,     1.00000E+0
   69.8310,            22,       2086.9653,     1.00000E+0
   69.8410,            24,       2091.0541,     1.00000E+0
   69.8510,            17,       2093.7054,     1.00000E+0
   69.8610,            16,       2091.7783,     1.00000E+0
   69.8710,            48,       2093.7155,     1.00000E+0
   69.8810,            21,       2096.1798,     1.00000E+0
   69.8910,            12,       2094.7227,     1.00000E+0
   69.9010,            15,       2092.5747,     1.00000E+0
   69.9110,            13,       2091.2330,     1.00000E+0
   69.9210,            18,       2088.0739,     1.00000E+0
   69.9310,            15,       2091.4633,     1.00000E+0
   69.9410,            10,       2089.8442,     1.00000E+0
   69.9510,            11,       2086.0166,     1.00000E+0
   69.9610,             6,       2085.0985,     1.00000E+0
   69.9710,             8,       2082.9500,     1.00000E+0
   69.9810,             5,       2083.1160,     1.00000E+0
   69.9910,            10,       2087.4870,     1.00000E+0
   70.0010,             9,       2085.3255,     1.00000E+0
   70.0110,             9,       2082.7267,     1.00000E+0
   70.0210,             7,       2084.9199,     1.00000E+0
   70.0310,             5,       2083.6876,     1.00000E+0
   70.0410,             9,       2085.0430,     1.00000E+0
   70.0510,             4,       2084.0055,     1.00000E+0
   70.0610,             3,       2080.4957,     1.00000E+0
   70.0710,            11,       2080.1888,     1.00000E+0
   70.0810,             4,       2080.0654,     1.00000E+0
   70.0910,             5,       2078.5233,     1.00000E+0
   70.1010,             7,       2075.7025,     1.00000E+0
   70.1110,             4,       2074.3898,     1.00000E+0
   70.1210,             2,       2077.6639,     1.00000E+0
   70.1310,             4,       2078.4563,     1.00000E+0
   70.1410,             3,       2078.9740,     1.00000E+0
   70.1510,             4,       2081.8832,     1.00000E+0
   70.1610,             7,       2077.0415,     1.00000E+0
   70.1710,             2,       2072.2974,     1.00000E+0
   70.1810,             8,       2068.7147,     1.00000E+0
   70.1910,             5,       2072.2536,     1.00000E+0
   70.2010,             4,       2075.3078,     1.00000E+0
   70.2110,             9,       2078.1090,     1.00000E+0
   70.2210,             2,       2074.0842,     1.00000E+0
   70.2310,             3,       2069.8707,     1.00000E+0
   70.2410,             0,          0.0000,     0.00000E+0
   70.2510,             0,          0.0000,     0.00000E+0
   70.2610,             0,          0.0000,     0.00000E+0
   70.2710,             0,          0.0000,     0.00000E+0
   70.2810,             0,          0.0000,     0.00000E+0
   70.2910,             0,          0.0000,     0.00000E+0
   70.3010,             0,          0.0000,     0.00000E+0
   70.3110,             0,          0.0000,     0.00000E+0
   70.3210,             0,          0.0000,     0.00000E+0
   70.3310,             0,          0.0000,     0.00000E+0
   70.3410,             0,          0.0000,     0.00000E+0
   70.3510,             0,          0.0000,     0.00000E+0
   70.3610,             0,          0.0000,     0.00000E+0
   70.3710,             0,          0.0000,     0.00000E+0
   70.3810,             0,          0.0000,     0.00000E+0
   70.3910,             0,          0.0000,     0.00000E+0
   70.4010,             0,          0.0000,     0.00000E+0
   70.4110,             0,          0.0000,     0.00000E+0
   70.4210,             0,          0.0000,     0.00000E+0
   70.4310,             0,          0.0000,     0.00000E+0
   70.4410,             0,          0.0000,     0.00000E+0
   70.4510,             0,          0.0000,     0.00000E+0
   70.4610,             0,          0.0000,     0.00000E+0
   70.4710,             0,          0.0000,     0.00000E+0
   70.4810,             0,          0.0000,     0.00000E+0
   70.4910,             0,          0.0000,     0.00000E+0
   70.5010,             0,          0.0000,     0.00000E+0
   70.5110,             0,          0.0000,     0.00000E+0
   70.5210,             0,          0.0000,     0.00000E+0
   70.5310,             0,          0.0000,     0.00000E+0
   70.5410,             0,          0.0000,     0.00000E+0
   70.5510,             0,          0.0000,     0.00000E+0
   70.5610,             0,          0.0000,     0.00000E+0
   70.5710,             0,          0.0000,     0.00000E+0
   70.5810,             0,          0.0000,     0.00000E+0
   70.5910,             0,          0.0000,     0.00000E+0
