Si_Thermo_02.dat
2025/06/06 17:59:29 - 18:06:50
ƒÆ : 35.3261 deg
2ƒÆ : 69.5915 deg
ƒÔ : 89.6755 deg
ƒÓ : 90.0000 deg
Sz : 13.264 mm
Rx : 0.0000 deg
Ry : 0.0321 deg
I0 slit H : 0.10 mm
I0 slit W : 5.00 mm
R1 slit H : 0.10 mm
R1 slit W : 5.00 mm
R2 slit H : 0.10 mm
R2 slit W : 5.00 mm
Scan axis : 2ƒÆ/ƒÆ
Start: 68.5915 deg, End: 70.5915 deg
Step: 0.0100 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   68.5915,             2,        234.3492,     1.00000E+0
   68.6015,             2,        234.6128,     1.00000E+0
   68.6115,             4,        234.5573,     1.00000E+0
   68.6215,             1,        234.6174,     1.00000E+0
   68.6315,             7,        234.6377,     1.00000E+0
   68.6415,             2,        234.5305,     1.00000E+0
   68.6515,             1,        234.6144,     1.00000E+0
   68.6615,             1,        234.7695,     1.00000E+0
   68.6715,             4,        234.4569,     1.00000E+0
   68.6815,             3,        234.3705,     1.00000E+0
   68.6915,             2,        234.6364,     1.00000E+0
   68.7015,             3,        234.5931,     1.00000E+0
   68.7115,             4,        234.3600,     1.00000E+0
   68.7215,             6,        234.4116,     1.00000E+0
   68.7315,             4,        234.2047,     1.00000E+0
   68.7415,             5,        234.4455,     1.00000E+0
   68.7515,             5,        234.4999,     1.00000E+0
   68.7615,             5,        234.5672,     1.00000E+0
   68.7715,             2,        235.0267,     1.00000E+0
   68.7815,             6,        234.5280,     1.00000E+0
   68.7915,             8,        234.2672,     1.00000E+0
   68.8015,            12,        234.0280,     1.00000E+0
   68.8115,             4,        234.0992,     1.00000E+0
   68.8215,             6,        234.1584,     1.00000E+0
   68.8315,            17,        234.0267,     1.00000E+0
   68.8415,             6,        233.9493,     1.00000E+0
   68.8515,             6,        233.5170,     1.00000E+0
   68.8615,             6,        233.4897,     1.00000E+0
   68.8715,             8,        233.3598,     1.00000E+0
   68.8815,             8,        233.4427,     1.00000E+0
   68.8915,             8,        233.3332,     1.00000E+0
   68.9015,             5,        233.2743,     1.00000E+0
   68.9115,             4,        233.5659,     1.00000E+0
   68.9215,             6,        233.2971,     1.00000E+0
   68.9315,            11,        233.4442,     1.00000E+0
   68.9415,             8,        233.5751,     1.00000E+0
   68.9515,             8,        233.7544,     1.00000E+0
   68.9615,             8,        233.5747,     1.00000E+0
   68.9715,             6,        233.5293,     1.00000E+0
   68.9815,             6,        233.7077,     1.00000E+0
   68.9915,            11,        233.6570,     1.00000E+0
   69.0015,             6,        233.6181,     1.00000E+0
   69.0115,             7,        233.4106,     1.00000E+0
   69.0215,            10,        233.6895,     1.00000E+0
   69.0315,            10,        233.6373,     1.00000E+0
   69.0415,             6,        233.4313,     1.00000E+0
   69.0515,            14,        234.1639,     1.00000E+0
   69.0615,            11,        233.9659,     1.00000E+0
   69.0715,             9,        233.9252,     1.00000E+0
   69.0815,             9,        233.9625,     1.00000E+0
   69.0915,             6,        233.9067,     1.00000E+0
   69.1015,            16,        233.7643,     1.00000E+0
   69.1115,            13,        233.8008,     1.00000E+0
   69.1215,            13,        233.3313,     1.00000E+0
   69.1315,            21,        233.2687,     1.00000E+0
   69.1415,            13,        233.2164,     1.00000E+0
   69.1515,            18,        233.1101,     1.00000E+0
   69.1615,            18,        233.3019,     1.00000E+0
   69.1715,            13,        232.7521,     1.00000E+0
   69.1815,            12,        233.1235,     1.00000E+0
   69.1915,             8,        233.1111,     1.00000E+0
   69.2015,            15,        232.8875,     1.00000E+0
   69.2115,            13,        232.7607,     1.00000E+0
   69.2215,            12,        232.8206,     1.00000E+0
   69.2315,            15,        232.6041,     1.00000E+0
   69.2415,            19,        232.5105,     1.00000E+0
   69.2515,            13,        232.6479,     1.00000E+0
   69.2615,            23,        232.8251,     1.00000E+0
   69.2715,            20,        232.5609,     1.00000E+0
   69.2815,            26,        232.4334,     1.00000E+0
   69.2915,            29,        232.6621,     1.00000E+0
   69.3015,            28,        232.5010,     1.00000E+0
   69.3115,            28,        232.7604,     1.00000E+0
   69.3215,            25,        232.5425,     1.00000E+0
   69.3315,            28,        232.6210,     1.00000E+0
   69.3415,            25,        232.4884,     1.00000E+0
   69.3515,            43,        232.7149,     1.00000E+0
   69.3615,            51,        232.4774,     1.00000E+0
   69.3715,            49,        232.5595,     1.00000E+0
   69.3815,            41,        232.5606,     1.00000E+0
   69.3915,            49,        232.6751,     1.00000E+0
   69.4015,            60,        232.6880,     1.00000E+0
   69.4115,            48,        232.5699,     1.00000E+0
   69.4215,            58,        232.5811,     1.00000E+0
   69.4315,            61,        232.7337,     1.00000E+0
   69.4415,            81,        232.7893,     1.00000E+0
   69.4515,            75,        233.1354,     1.00000E+0
   69.4615,           104,        233.2174,     1.00000E+0
   69.4715,           116,        232.9777,     1.00000E+0
   69.4815,           136,        233.0992,     1.00000E+0
   69.4915,           156,        232.9463,     1.00000E+0
   69.5015,           206,        232.9756,     1.00000E+0
   69.5115,           236,        233.2160,     1.00000E+0
   69.5215,           255,        233.1426,     1.00000E+0
   69.5315,           362,        232.9808,     1.00000E+0
   69.5415,           544,        233.0976,     1.00000E+0
   69.5515,           990,        233.0265,     1.00000E+0
   69.5615,          2520,        233.1783,     1.00000E+0
   69.5715,         23255,        233.1238,     1.00000E+0
   69.5815,        694377,        232.8222,     1.00000E+0
   69.5915,         32202,        232.9050,     1.00000E+0
   69.6015,          5913,        232.8633,     1.00000E+0
   69.6115,           710,        232.6999,     1.00000E+0
   69.6215,           305,        232.4902,     1.00000E+0
   69.6315,           168,        232.5345,     1.00000E+0
   69.6415,            90,        232.5285,     1.00000E+0
   69.6515,            74,        232.4341,     1.00000E+0
   69.6615,            64,        232.3316,     1.00000E+0
   69.6715,            44,        232.2360,     1.00000E+0
   69.6815,            26,        232.2571,     1.00000E+0
   69.6915,            21,        232.2446,     1.00000E+0
   69.7015,            19,        231.8870,     1.00000E+0
   69.7115,            14,        231.9546,     1.00000E+0
   69.7215,            17,        231.9985,     1.00000E+0
   69.7315,            12,        231.9133,     1.00000E+0
   69.7415,             7,        232.0712,     1.00000E+0
   69.7515,             2,        232.3469,     1.00000E+0
   69.7615,             7,        232.0750,     1.00000E+0
   69.7715,             5,        232.4384,     1.00000E+0
   69.7815,             7,        232.1841,     1.00000E+0
   69.7915,             8,        231.9705,     1.00000E+0
   69.8015,             2,        232.1778,     1.00000E+0
   69.8115,             4,        232.3988,     1.00000E+0
   69.8215,             5,        232.0932,     1.00000E+0
   69.8315,             3,        231.9815,     1.00000E+0
   69.8415,             2,        231.9395,     1.00000E+0
   69.8515,             1,        231.8779,     1.00000E+0
   69.8615,             0,        231.9841,     1.00000E+0
