Thermo_220.dat
2025/08/22 15:24:41 - 15:34:38
ƒÆ : 23.7999 deg
2ƒÆ : 47.5872 deg
ƒÔ : 44.6348 deg
ƒÓ : 4.0698 deg
Sz : 11.602 mm
Rx : 0.0679 deg
Ry : -0.1178 deg
I0 slit H : 0.20 mm
I0 slit W : 1.00 mm
R1 slit H : 20.00 mm
R1 slit W : 20.00 mm
R2 slit H : 20.00 mm
R2 slit W : 20.00 mm
Scan axis : ƒÆ
Start: 23.2999 deg, End: 24.2999 deg
Step: 0.0050 deg, Time: 1.0 sec
Axis (deg),       I (cts),        I0 (cts),         Atten.
   24.0049,          9831,       3529.9726,     1.00000E+0
   24.0099,          9546,       3530.4094,     1.00000E+0
   24.0149,          9256,       3529.1039,     1.00000E+0
   24.0199,          8898,       3527.3459,     1.00000E+0
   24.0249,          8600,       3529.1870,     1.00000E+0
   24.0299,          8154,       3529.6976,     1.00000E+0
   24.0349,          7847,       3529.0546,     1.00000E+0
   24.0399,          7748,       3526.8451,     1.00000E+0
   24.0449,          7416,       3526.6342,     1.00000E+0
   24.0499,          7456,       3523.5380,     1.00000E+0
   24.0549,          7116,       3523.4353,     1.00000E+0
   24.0599,          6934,       3523.6358,     1.00000E+0
   24.0649,          6888,       3522.4933,     1.00000E+0
   24.0699,          6788,       3520.1378,     1.00000E+0
   24.0749,          6627,       3516.2080,     1.00000E+0
   24.0799,          6582,       3511.6836,     1.00000E+0
   24.0849,          6433,       3513.6032,     1.00000E+0
   24.0899,          6444,       3512.4665,     1.00000E+0
   24.0949,          6409,       3511.2222,     1.00000E+0
   24.0999,          6145,       3509.6561,     1.00000E+0
   24.1049,          6228,       3508.8920,     1.00000E+0
   24.1099,          6104,       3510.2455,     1.00000E+0
   24.1149,          5997,       3507.6895,     1.00000E+0
   24.1199,          5900,       3510.6136,     1.00000E+0
   24.1249,          5918,       3509.0156,     1.00000E+0
   24.1299,          5888,       3509.7700,     1.00000E+0
   24.1349,          5748,       3512.2013,     1.00000E+0
   24.1399,          5759,       3513.1059,     1.00000E+0
   24.1449,          5555,       3513.3469,     1.00000E+0
   24.1499,          5601,       3515.8338,     1.00000E+0
   24.1549,          5535,       3513.0963,     1.00000E+0
   24.1599,          5558,       3512.8847,     1.00000E+0
   24.1649,          5303,       3509.8650,     1.00000E+0
   24.1699,          5360,       3511.4199,     1.00000E+0
   24.1749,          5496,       3510.7147,     1.00000E+0
   24.1799,          5313,       3510.5568,     1.00000E+0
   24.1849,          5223,       3519.4650,     1.00000E+0
   24.1899,          5161,       3523.0444,     1.00000E+0
   24.1949,          5058,       3523.3008,     1.00000E+0
   24.1999,          5001,       3521.4521,     1.00000E+0
   24.2049,          4903,       3523.0055,     1.00000E+0
   24.2099,          4934,       3522.8235,     1.00000E+0
   24.2149,          4835,       3523.7924,     1.00000E+0
   24.2199,          4817,       3520.6728,     1.00000E+0
   24.2249,          4691,       3519.3070,     1.00000E+0
   24.2299,          4546,       3519.8424,     1.00000E+0
   24.2349,          4529,       3520.8009,     1.00000E+0
   24.2399,          4462,       3521.8269,     1.00000E+0
   24.2449,          4495,       3523.3211,     1.00000E+0
   24.2499,          4334,       3524.4011,     1.00000E+0
   24.2549,          4248,       3521.6440,     1.00000E+0
   24.2599,          4241,       3518.2997,     1.00000E+0
   24.2649,          4366,       3518.2680,     1.00000E+0
   24.2699,          4214,       3516.7948,     1.00000E+0
   24.2749,          4191,       3512.6141,     1.00000E+0
   24.2799,          4109,       3509.8358,     1.00000E+0
   24.2849,          4078,       3508.5025,     1.00000E+0
   24.2899,          4006,       3505.2852,     1.00000E+0
   24.2949,          4073,       3503.7503,     1.00000E+0
   24.2999,          3986,       3507.2049,     1.00000E+0
